Episode,Step,State_Moisture,State_Temperature,State_Sunlight,Action,Reward,Next_Moisture,Next_Temperature,Next_Sunlight,Epsilon
55,40,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
55,41,Optimal,Low,Medium,Heater OFF,7,Optimal,Low,Medium,0.05
55,42,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
55,43,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
55,44,Wet,Optimal,Medium,Water Pump OFF,7,Wet,Optimal,Medium,0.05
55,45,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
55,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
55,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
55,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
55,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
55,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,1,Dry,High,Medium,Water Pump OFF,2,Optimal,High,Medium,0.05
56,2,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
56,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
56,9,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
56,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
56,11,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,High,0.05
56,12,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
56,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,16,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
56,17,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
56,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
56,23,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
56,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
56,29,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Low,0.05
56,30,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
56,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,48,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.05
56,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
56,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,1,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
57,2,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,11,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.05
57,12,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
57,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
57,21,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
57,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
57,23,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
57,24,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
57,25,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
57,26,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
57,27,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
57,28,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.05
57,29,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
57,30,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
57,31,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.05
57,32,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,33,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
57,35,Optimal,Optimal,Medium,Water Pump ON,10,Optimal,Optimal,Medium,0.05
57,36,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,37,Wet,Optimal,Medium,Water Pump OFF,7,Wet,Optimal,Medium,0.05
57,38,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,39,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,40,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,41,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,42,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,43,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,44,Wet,Optimal,Medium,Water Pump OFF,7,Wet,Optimal,Medium,0.05
57,45,Wet,Optimal,Medium,Water Pump OFF,7,Wet,Optimal,Medium,0.05
57,46,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,47,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
57,48,Wet,Optimal,Medium,Do nothing,7,Wet,Optimal,Medium,0.05
57,49,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
57,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,1,Wet,High,Medium,Water Pump OFF,4,Optimal,High,Medium,0.05
58,2,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
58,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
58,9,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
58,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,24,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
58,25,Dry,Optimal,Medium,Do nothing,7,Dry,Optimal,Medium,0.05
58,26,Dry,Optimal,Medium,Do nothing,7,Dry,Optimal,Medium,0.05
58,27,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
58,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,35,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.05
58,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
58,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,1,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,2,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,5,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Low,0.05
59,6,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
59,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,10,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.05
59,11,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
59,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,25,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.05
59,26,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
59,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,35,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
59,36,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
59,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
59,49,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
59,50,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
60,1,Optimal,Low,High,Close shade curtains,3,Optimal,Low,High,0.05
60,2,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.05
60,3,Optimal,Low,Medium,Do nothing,7,Optimal,Low,Medium,0.05
60,4,Optimal,Low,Medium,Open shade curtains,7,Optimal,Low,Medium,0.05
60,5,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
60,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
60,14,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
60,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,41,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
60,42,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
60,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
60,45,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.05
60,46,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
60,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
60,48,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.05
60,49,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
60,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,1,Wet,High,High,Heater OFF,0,Wet,Optimal,High,0.05
61,2,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.05
61,3,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
61,4,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
61,5,Optimal,High,Medium,Water Pump ON,7,Wet,High,Medium,0.05
61,6,Wet,High,Medium,Water Pump OFF,4,Optimal,High,Medium,0.05
61,7,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,8,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
61,9,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,10,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.05
61,11,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,12,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,High,0.05
61,13,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.05
61,14,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
61,15,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
61,16,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
61,17,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
61,18,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
61,19,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
61,20,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,21,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
61,22,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,24,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Low,0.05
61,25,Wet,Optimal,Low,Water Pump OFF,3,Optimal,Optimal,Low,0.05
61,26,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
61,27,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
61,28,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
61,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
61,40,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
61,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
61,43,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
61,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
61,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
62,1,Dry,Low,Medium,Heater OFF,4,Dry,Optimal,Medium,0.05
62,2,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
62,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
62,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
62,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
62,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
